commit_id,author_date,bugcount,fixcount,ENCODING NAME NAME,NAME NAME OP,NAME OP NAME,OP NAME NAME,NAME NAME NAME,NAME OP NEWLINE,OP NEWLINE NAME,NEWLINE NAME OP,OP NAME OP,NAME OP OP,OP OP NEWLINE,NAME OP NL,OP NL STRING,NL STRING OP,STRING OP NL,OP NL NAME,NL NAME OP,NAME OP STRING,OP STRING NEWLINE,STRING NEWLINE NAME,NEWLINE NAME NAME,OP OP NAME,OP STRING OP,STRING OP OP,OP NAME NEWLINE,NAME NEWLINE NAME,OP STRING NL,STRING NL STRING,STRING OP NEWLINE,NEWLINE NAME NEWLINE,OP OP NUMBER,OP NUMBER OP,NUMBER OP NEWLINE,NAME OP NUMBER,NAME NAME NEWLINE,OP NEWLINE STRING,NEWLINE STRING NEWLINE,OP NL OP,NL OP STRING,STRING OP STRING,STRING OP NAME,NUMBER OP NUMBER,NUMBER OP OP,OP OP NL,STRING OP NUMBER,NUMBER OP NL,OP OP OP,OP NEWLINE ENDMARKER,OP OP STRING,OP NEWLINE OP,NEWLINE OP NAME,STRING NEWLINE OP,OP NAME NL,NAME NL OP,NL OP NEWLINE,OP NEWLINE COMMENT,NEWLINE COMMENT NL,COMMENT NL NAME,NAME NEWLINE COMMENT,COMMENT NL COMMENT,NL COMMENT NL,OP NUMBER NEWLINE,NUMBER NEWLINE NAME,NL NAME NEWLINE,NL OP OP,NEWLINE NAME NUMBER,NAME NUMBER OP,NUMBER OP NAME,NAME NAME STRING,NAME STRING OP,NAME OP COMMENT,OP COMMENT NL,COMMENT NL STRING,NAME NEWLINE ENDMARKER,OP STRING NAME,STRING NAME NAME,COMMENT NL ENDMARKER,NL OP NAME,NEWLINE NAME STRING,NAME STRING NAME,ENCODING NUMBER NUMBER,NUMBER NUMBER OP,OP NEWLINE NUMBER,NEWLINE NUMBER NUMBER,ENCODING NAME OP,ENCODING COMMENT NL,NL STRING NL,NAME NAME COMMENT,NAME COMMENT NEWLINE,COMMENT NEWLINE NAME,NL OP NL,NL NAME NAME,NEWLINE STRING OP,STRING NL OP,STRING OP COMMENT,OP COMMENT NEWLINE,ENCODING NAME NUMBER,NAME NUMBER NAME,NUMBER NAME NAME,NAME NAME NUMBER,NAME NUMBER NUMBER,NUMBER NUMBER NAME,NUMBER NEWLINE NUMBER,NEWLINE NUMBER OP,OP NAME NUMBER,NAME STRING STRING,STRING STRING NAME,NAME STRING NEWLINE,STRING NAME NL,NAME NL STRING,STRING NAME OP,OP NUMBER NAME,NUMBER NAME STRING,STRING NEWLINE COMMENT,STRING NAME STRING,NUMBER NEWLINE ENDMARKER,NAME NEWLINE OP,NL NAME STRING,NAME NL NAME,NL NAME NL,STRING NL NAME,NUMBER OP STRING,NAME NL COMMENT,OP NL COMMENT,OP NAME STRING,ENCODING NAME STRING,NEWLINE OP STRING,NEWLINE COMMENT NEWLINE,COMMENT NEWLINE COMMENT,ENCODING OP NAME,OP NL NUMBER,NL NUMBER OP,NAME NAME NL,ENCODING STRING NEWLINE,NAME NEWLINE STRING,NEWLINE STRING NAME,NAME NUMBER NEWLINE,NAME NEWLINE NUMBER,NEWLINE OP OP,COMMENT NL OP,COMMENT NEWLINE STRING,STRING NEWLINE STRING,STRING NEWLINE ENDMARKER,COMMENT NEWLINE NUMBER,NUMBER NEWLINE COMMENT,NAME NAME ERRORTOKEN,NAME ERRORTOKEN NAME,ERRORTOKEN NAME NAME,ENCODING STRING OP,STRING NL COMMENT,NUMBER NAME OP,STRING NEWLINE NUMBER,NL STRING NEWLINE,NUMBER NAME NUMBER,NUMBER NEWLINE STRING,NAME ERRORTOKEN ERRORTOKEN,ERRORTOKEN ERRORTOKEN NAME,ERRORTOKEN NAME ERRORTOKEN,ERRORTOKEN NAME OP,OP NAME ERRORTOKEN,NAME ERRORTOKEN NEWLINE,ERRORTOKEN NEWLINE OP,COMMENT NEWLINE OP,OP NUMBER COMMENT,NUMBER COMMENT NEWLINE,STRING STRING OP,NEWLINE OP NL,OP STRING COMMENT,STRING COMMENT NEWLINE,OP NEWLINE NL,NEWLINE NL NAME,OP OP COMMENT,NL STRING COMMENT,STRING COMMENT NL,NUMBER OP COMMENT,NUMBER NAME NL,OP STRING STRING,STRING STRING NEWLINE,OP NUMBER NL,NUMBER NL NAME,NEWLINE NAME COMMENT,STRING STRING STRING,OP NAME COMMENT,NAME STRING NL,NAME COMMENT NL,ENCODING NAME NEWLINE,STRING NEWLINE NL,NEWLINE NUMBER NAME,NAME ERRORTOKEN OP,ERRORTOKEN OP NEWLINE,NUMBER NAME NEWLINE,NEWLINE OP NEWLINE,NUMBER NEWLINE OP,NL STRING NAME,NL OP NUMBER,NL NAME COMMENT,OP NUMBER NUMBER,NUMBER NL STRING,ENCODING NUMBER OP,NUMBER NL OP,ENCODING STRING NAME,NAME NUMBER STRING,NUMBER STRING NAME,ENCODING OP STRING,ENCODING OP OP,NAME NEWLINE NL,STRING NAME NEWLINE,STRING NAME NUMBER,ENCODING NUMBER NAME,COMMENT NL NUMBER,NAME OP ERRORTOKEN,OP ERRORTOKEN NAME,ENCODING ERRORTOKEN NAME
1f538810fdd4f58762dfe50699996ea7b4776683,1372941831,0,0,1,16,129,0,8,8,42,30,139,35,27,13,13,13,15,17,14,6,0,0,12,5,41,12,0,0,0,0,3,0,0,9,4,8,0,0,0,9,6,19,4,0,4,11,1,0,11,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12441061fa4a378d78eb4f172a153bf135d450cc,1372951503,1,0,1,2,11,0,0,1,5,3,13,3,4,0,2,2,2,0,0,1,0,0,3,1,6,2,0,1,0,0,0,0,0,2,0,2,2,0,0,0,0,3,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996baf8f6199d649149c0d068e50ca3e84aecba0,1372997958,0,0,0,7,67,0,6,13,22,16,75,10,5,2,1,3,1,2,4,9,0,0,9,5,9,4,2,3,2,2,2,0,2,5,5,2,2,0,0,0,0,0,4,0,0,0,1,0,5,1,2,1,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ed3990d6aa8450e9b246d0e02724cf133b9059c,1373011196,1,0,1,7,72,0,0,12,30,30,82,21,14,13,3,3,4,14,14,11,4,4,6,4,24,8,0,0,0,0,3,0,0,2,2,4,0,0,0,0,0,6,6,0,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58e6bee5299f07b34833b35ac3976d4be600a515,1373024180,1,0,1,6,30,1,1,1,13,10,31,9,14,1,1,2,0,0,0,6,0,1,5,0,12,10,0,1,1,1,0,0,0,0,0,0,2,1,1,0,0,2,2,0,0,0,0,0,9,1,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353b995b31f3d8e8aa2a24a70f034b91c9e17d1,1373035159,1,0,0,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc23a713675866c87c2676f25deac37d217d8d7a,1373346159,1,0,0,15,62,2,3,6,30,21,63,18,20,1,5,5,5,1,1,13,2,2,14,1,34,14,1,2,0,0,8,0,0,0,0,1,1,3,0,0,0,12,3,0,0,0,0,0,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f02b4a7f5cb596295d42715486b0e1ef2359595,1373347348,1,0,1,7,32,0,5,12,13,8,35,8,6,0,0,0,0,0,4,2,0,0,8,2,2,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,5,5,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0043044f2e8ee3de8a9995bdbf51aad77f1a3fa9,1373357890,1,0,0,75,659,21,14,80,167,157,680,133,47,37,24,24,15,83,82,74,6,5,46,27,142,62,28,33,1,0,28,1,0,20,12,11,4,0,0,10,0,12,40,0,5,64,9,2,1,1,62,1,2,1,6,2,8,6,6,8,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a56f0b33069b919ebb24c4afdcc6b6c31592c98e,1373388240,1,0,1,25,386,4,14,39,117,102,417,52,28,42,16,16,2,28,28,52,1,1,25,30,58,6,3,9,1,0,49,0,0,11,2,2,6,0,0,2,1,2,12,6,0,1,3,1,14,1,5,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ecc2b4a0f1fcdea7160264e95e699cf55c55050,1373393478,0,0,1,9,69,0,4,11,29,22,74,9,10,5,11,12,11,9,10,18,0,1,7,2,31,10,0,0,1,1,6,0,0,7,4,3,0,1,1,1,0,9,3,0,0,2,4,3,2,1,5,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcd12a776e8cde8c4b64e7c1a21a7387ece55b31,1373405717,1,0,1,8,51,5,15,10,23,20,59,21,10,7,3,3,3,7,8,6,0,0,5,8,21,12,0,2,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,22,1,15,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a2719affa6dcb75cbdccd9df01377e303ced723,1373418318,0,0,1,10,168,2,5,25,49,49,179,18,12,2,0,1,3,18,19,25,4,4,5,12,31,10,2,1,1,1,12,0,2,21,2,19,0,0,0,1,1,3,4,0,19,14,0,0,21,1,7,0,0,0,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40a5853970cdd1555dfb5ebce81c6babf2e445da,1373422129,0,0,0,5,27,2,3,2,10,8,30,7,9,2,0,0,0,3,3,8,0,0,2,1,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a3a134ee93c3de95b076492572715638e4cd3aa,1373447409,1,0,1,6,47,0,5,9,17,18,54,10,7,2,2,3,0,0,0,10,2,3,7,4,13,4,3,5,1,1,3,0,0,0,0,0,2,1,1,1,1,3,6,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cbf6c3c00c03c5acd86bcc6dddfc9822b19120f,1373453991,1,0,0,94,364,4,47,31,63,53,451,104,31,74,19,25,75,185,148,167,0,1,20,53,300,116,5,10,19,8,10,0,5,13,5,7,6,7,1,5,4,71,57,0,2,58,2,3,54,0,76,1,1,0,14,0,0,6,7,9,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,1,2,16,0,0,2,14,0,0,0,0,1,0,2,0,0,0,0,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11,14,1,13,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abc5692c03c17ff4c0a5debd18f30e059d64877b,1373454615,1,0,1,16,114,0,10,25,43,33,127,14,13,1,0,3,1,3,5,26,0,1,16,13,29,18,3,7,4,3,9,1,1,2,1,1,3,1,1,0,0,1,3,0,0,1,0,0,4,1,5,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbb854635fdb988e28acf87d221fa278e6cb8c0c,1373527324,0,0,1,20,165,4,11,22,43,43,184,40,26,1,12,12,15,5,13,29,3,4,15,11,70,12,5,10,0,0,6,0,1,10,2,3,6,1,1,3,1,24,18,0,0,2,7,1,15,1,12,0,1,0,2,0,1,12,12,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e83be17d101c1501795708a9acc4671dee9c02d,1373532772,1,0,1,4,37,1,4,3,17,16,48,21,14,0,0,0,0,0,0,3,1,1,2,8,4,1,0,0,0,0,1,0,1,6,3,4,0,3,0,0,0,1,4,1,2,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19e9a068445a1f21ad43372302d6d872a776f307,1373542394,1,0,1,2,30,1,0,1,5,6,29,4,4,2,2,2,0,2,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,1,1,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c04017ffd4cd3535891cc862870c50bd841d57b4,1373551184,1,0,0,12,32,1,9,13,23,20,54,15,5,8,12,12,9,12,17,29,0,0,13,16,46,27,7,9,0,0,6,1,6,10,3,6,3,0,0,1,1,2,14,0,1,2,0,6,4,0,14,0,0,0,0,0,0,4,5,6,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adbe86990e5d68612169f22fbe5de4f0eded8912,1373555965,0,0,1,16,63,1,2,9,21,11,77,14,12,14,2,2,1,19,19,17,1,2,14,9,16,10,2,2,0,0,0,0,0,6,2,6,0,1,1,1,0,0,7,0,1,4,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734d9a70f81891c793e20aa23ea0ec0e5fda12b7,1373611231,1,0,1,29,348,7,9,49,120,101,355,55,22,32,12,13,10,37,44,33,1,2,21,5,49,12,0,1,1,1,23,0,23,35,35,12,1,1,1,0,0,8,9,0,0,7,0,0,19,1,10,0,0,0,0,0,0,7,7,7,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de8eba091b97db906da76ce48b537fde7cbc3810,1373640749,0,0,0,0,113,0,0,20,20,25,131,2,1,14,2,2,1,13,20,27,0,0,0,4,29,4,9,4,0,0,2,0,0,0,0,1,0,0,0,0,0,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,7,4,7,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
